trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.1, 'e': 0.939524893748256}",20,0,-136.1083102849799,"{0: 8, 1: 7, 2: 3, 3: 0, 4: 2}",0
186,False,"{'a': 0.1, 'e': 0.9690221929390499}",30,0,-114.68593336370597,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
187,False,"{'a': 0.1, 'e': 0.9888373426941459}",25,0,-89.66329892953856,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
188,False,"{'a': 0.1, 'e': 0.9987723565872102}",25,10,-53.53685048516604,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 0}",1
189,False,"{'a': 0.1, 'e': 0.9987279672435014}",30,0,-34.85711924507636,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
190,False,"{'a': 0.1, 'e': 0.9887046181866692}",20,7,-20.907406769145286,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
191,False,"{'a': 0.1, 'e': 0.9688024594072101}",25,0,-94.68826653277698,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
192,False,"{'a': 0.1, 'e': 0.9392203466968696}",20,0,-18.429588883330787,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
193,False,"{'a': 0.1, 'e': 0.9002538547473045}",25,0,-194.97104704369377,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 3}",0
194,False,"{'a': 0.1, 'e': 0.8522923238654625}",25,0,-157.196481190374,"{0: 11, 1: 2, 2: 10, 3: 1, 4: 1}",0
195,False,"{'a': 0.1, 'e': 0.7958149698139441}",20,13,-0.9813402201503694,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.1, 'e': 0.7313860956454967}",25,0,-92.83394810213356,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
197,False,"{'a': 0.1, 'e': 0.6596494533734593}",30,0,-64.15292889995436,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
198,False,"{'a': 0.1, 'e': 0.5813218118144357}",25,0,-103.44557556802987,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
199,False,"{'a': 0.1, 'e': 0.4971857948712022}",35,26,-1.2029816435147997,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.1, 'e': 0.408082061813392}",30,3,-65.96251243769994,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 1}",1
201,False,"{'a': 0.1, 'e': 0.3149009076879342}",30,0,-80.20003033048968,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
202,False,"{'a': 0.1, 'e': 0.21857336778525918}",25,18,14.271828173019411,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.1, 'e': 0.12006191504242673}",20,8,22.029052876077966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.1, 'e': 0.02035084333167943}",30,22,15.275733845978296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.1, 'e': 0.07956356727854007}",25,20,10.677678948285667,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.1, 'e': 0.17868300502473455}",20,11,15.943819873431828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.1, 'e': 0.2760171012494705}",30,22,14.33873265357336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.1, 'e': 0.37059332583764143}",30,13,-62.76265776675923,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
209,False,"{'a': 0.1, 'e': 0.46146670441591253}",20,9,-3.2405605324053104,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
210,False,"{'a': 0.1, 'e': 0.5477292602242684}",30,0,-74.64073998989964,"{0: 22, 1: 1, 2: 4, 3: 3, 4: 0}",0
211,False,"{'a': 0.1, 'e': 0.628519086319688}",30,10,-70.52230117222719,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",1
212,False,"{'a': 0.1, 'e': 0.7030289574653885}",30,0,-89.76319527223576,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
213,False,"{'a': 0.1, 'e': 0.7705143956585688}",25,0,-32.39295033232146,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
214,False,"{'a': 0.1, 'e': 0.8303011087085271}",25,0,-76.32769513927428,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
215,False,"{'a': 0.1, 'e': 0.8817917275413242}",35,0,-132.8213293856373,"{0: 24, 1: 1, 2: 8, 3: 0, 4: 2}",0
216,False,"{'a': 0.1, 'e': 0.9244717749141217}",20,0,-62.440889109087834,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
217,False,"{'a': 0.1, 'e': 0.9579148059017166}",30,0,-246.21780132265394,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 5}",0
218,False,"{'a': 0.1, 'e': 0.9817866687932767}",30,2,-162.24699185548326,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 3}",1
219,False,"{'a': 0.1, 'e': 0.9958488438257798}",20,0,-133.56981228998922,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
220,False,"{'a': 0.1, 'e': 0.9999608263946371}",20,0,-161.52770880637053,"{0: 7, 1: 3, 2: 7, 3: 2, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.9940815309292618}",20,0,-148.44546684627392,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
222,False,"{'a': 0.1, 'e': 0.9782697014065067}",25,0,-115.3505387995606,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
223,False,"{'a': 0.1, 'e': 0.9526833244002685}",35,0,-192.78950125310485,"{0: 22, 1: 2, 2: 5, 3: 4, 4: 2}",0
224,False,"{'a': 0.1, 'e': 0.9175780505318598}",25,0,-145.12601425424972,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
225,False,"{'a': 0.1, 'e': 0.8733046400935156}",25,0,-198.58871882730023,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
226,False,"{'a': 0.1, 'e': 0.820305458367489}",20,9,-58.070293050228955,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
227,False,"{'a': 0.1, 'e': 0.7591100556583875}",25,0,-122.80063234115525,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
228,False,"{'a': 0.1, 'e': 0.6903298762015725}",25,18,4.657376756415914,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.1, 'e': 0.614652148814467}",20,0,-131.2480700135794,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
230,False,"{'a': 0.1, 'e': 0.5328330203333975}",30,0,-36.75654508976537,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
231,False,"{'a': 0.1, 'e': 0.44569000044433316}",25,7,16.680787083671117,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.1, 'e': 0.3540937933963556}",20,9,2.968237454465908,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.1, 'e': 0.2589595982126113}",20,12,4.595345532378222,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.1, 'e': 0.16123796432418536}",20,11,17.942195353764895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.1, 'e': 0.061905293994420546}",25,14,16.825770675708256,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.1, 'e': 0.03804591356977048}",20,9,9.031096006065187,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.1, 'e': 0.13761697894187933}",30,20,9.964107503413832,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.1, 'e': 0.2358130209505226}",25,11,3.634375178027476,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
239,False,"{'a': 0.1, 'e': 0.3316528972032528}",20,6,-26.465267873698366,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
240,False,"{'a': 0.1, 'e': 0.424179007336997}",25,2,-94.41298226337786,"{0: 17, 1: 0, 2: 2, 3: 3, 4: 1}",1
241,False,"{'a': 0.1, 'e': 0.5124668610443709}",25,0,-107.37615619758742,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
242,False,"{'a': 0.1, 'e': 0.5956343152752115}",25,8,-20.072528462157955,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
243,False,"{'a': 0.1, 'e': 0.6728503883183468}",20,0,-42.00741419157443,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
244,False,"{'a': 0.1, 'e': 0.7433435626961754}",30,18,-24.797912158493606,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
245,False,"{'a': 0.1, 'e': 0.8064094939122546}",20,0,-76.99938376167114,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
246,False,"{'a': 0.1, 'e': 0.8614180480287028}",20,0,-125.09915288382234,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
247,False,"{'a': 0.1, 'e': 0.9078195977561968}",20,0,-86.32554858394413,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
248,False,"{'a': 0.1, 'e': 0.9451505141481711}",20,0,-86.30120581125725,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
249,False,"{'a': 0.1, 'e': 0.9730377990280002}",20,0,-84.49721364351836,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
250,False,"{'a': 0.1, 'e': 0.9912028118634736}",25,0,-86.52722628599584,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
251,False,"{'a': 0.1, 'e': 0.9994640538508954}",20,8,-34.158580095787606,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
252,False,"{'a': 0.1, 'e': 0.9977389813911302}",20,0,-61.671755899404076,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
253,False,"{'a': 0.1, 'e': 0.9860448308379632}",20,0,-107.18445052274991,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
254,False,"{'a': 0.1, 'e': 0.9644984462781486}",20,0,-117.48829894503345,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
255,False,"{'a': 0.1, 'e': 0.933315112063922}",20,0,-111.91515084578265,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
256,False,"{'a': 0.1, 'e': 0.8928064017629097}",25,0,-92.5607749588923,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
257,False,"{'a': 0.1, 'e': 0.8433770650180411}",20,0,-114.93612905958726,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
258,False,"{'a': 0.1, 'e': 0.7855209834229068}",20,0,-22.365009560188035,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
259,False,"{'a': 0.1, 'e': 0.7198162358201232}",25,6,-57.908463593922434,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
260,False,"{'a': 0.1, 'e': 0.6469193223286404}",30,6,-12.157324876130946,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
261,False,"{'a': 0.1, 'e': 0.5675586048115439}",20,0,-68.22829790573323,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
262,False,"{'a': 0.1, 'e': 0.48252702932510166}",20,0,-47.54482055668895,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
263,False,"{'a': 0.1, 'e': 0.3926742032638758}",30,23,4.042156013305785,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.1, 'e': 0.2988979063644682}",25,0,-30.108901198106754,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
265,False,"{'a': 0.1, 'e': 0.20213512038718198}",20,4,21.625945486386996,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.1, 'e': 0.10335266710397087}",20,0,7.010188530292869,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
267,False,"{'a': 0.1, 'e': 0.003537548134906392}",25,17,16.93507397089637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.1, 'e': 0.09631291684576058}",20,4,29.727779341305073,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.1, 'e': 0.19520105499812576}",25,8,5.653087374897815,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
270,False,"{'a': 0.1, 'e': 0.2921388087338362}",25,3,29.745063709466834,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.1, 'e': 0.38615760806093263}",35,0,-37.46456564177487,"{0: 26, 1: 3, 2: 6, 3: 0, 4: 0}",0
272,False,"{'a': 0.1, 'e': 0.4763180482150184}",20,4,-42.313437727715396,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
273,False,"{'a': 0.1, 'e': 0.5617192758811498}",25,0,-50.13571729914755,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
274,False,"{'a': 0.1, 'e': 0.6415079902223857}",25,12,-29.628293231033812,"{0: 10, 1: 1, 2: 0, 3: 2, 4: 0}",1
275,False,"{'a': 0.1, 'e': 0.7148869687796651}",20,14,-0.4860583783001706,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.1, 'e': 0.7811230330551143}",20,0,-157.14298146565153,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
277,False,"{'a': 0.1, 'e': 0.8395543741892222}",25,7,-70.16907834822989,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
278,False,"{'a': 0.1, 'e': 0.8895971655362084}",25,0,-81.89131672751249,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
279,False,"{'a': 0.1, 'e': 0.9307513960668851}",20,0,-95.6408292806746,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
280,False,"{'a': 0.1, 'e': 0.9626058663135666}",20,0,-150.42599804989587,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
281,False,"{'a': 0.1, 'e': 0.9848422969392384}",20,0,-70.03246446339375,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.1, 'e': 0.9972385088794741}",25,0,-72.783721674873,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
283,False,"{'a': 0.1, 'e': 0.9996706432822098}",25,0,-112.1988851389535,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
284,False,"{'a': 0.1, 'e': 0.9921143990644502}",25,0,-84.1922205704062,"{0: 13, 1: 6, 2: 5, 3: 1, 4: 0}",0
285,False,"{'a': 0.1, 'e': 0.9746452757206577}",20,0,-103.2603978566171,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
286,False,"{'a': 0.1, 'e': 0.9474378189567576}",30,8,-44.11095717270823,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
287,False,"{'a': 0.1, 'e': 0.9107638766871459}",25,0,-168.3467726314348,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
288,False,"{'a': 0.1, 'e': 0.8649898828201886}",30,0,-164.0165276115083,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
289,False,"{'a': 0.1, 'e': 0.8105731959717306}",25,0,-160.7384414141998,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
290,False,"{'a': 0.1, 'e': 0.7480575296890004}",25,6,-8.905406168437258,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
291,False,"{'a': 0.1, 'e': 0.6780675198445586}",20,13,12.417165301119768,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.1, 'e': 0.6013024834811519}",20,0,-68.16853713475818,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
293,False,"{'a': 0.1, 'e': 0.5185294314669792}",25,18,11.534906226483246,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.1, 'e': 0.43057540477662676}",25,2,-76.81208307347087,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 2}",1
295,False,"{'a': 0.1, 'e': 0.3383192109710552}",20,0,3.135726091392686,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
296,False,"{'a': 0.1, 'e': 0.24268264344292018}",20,13,13.258532056432156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.1, 'e': 0.14462127116171977}",20,8,22.178880610928463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.1, 'e': 0.04511489094451135}",20,1,33.056791097716726,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.1, 'e': 0.054842262350017955}",20,14,10.417779085779811,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.1, 'e': 0.15425144988758405}",30,15,9.336571552283395,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.1, 'e': 0.2521194079266271}",25,10,19.16335714474067,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.1, 'e': 0.34746827218126325}",20,10,15.391558084283611,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.1, 'e': 0.43934534831800104}",20,6,-20.51449609733831,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
304,False,"{'a': 0.1, 'e': 0.5268326309626121}",25,0,-32.28479432693787,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
305,False,"{'a': 0.1, 'e': 0.6090559761063562}",20,4,-42.36969933070891,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 0}",1
306,False,"{'a': 0.1, 'e': 0.6851938352639869}",30,6,-59.362637371499495,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 0}",1
307,False,"{'a': 0.1, 'e': 0.7544854641146285}",20,0,-19.606894478231844,"{0: 15, 1: 4, 2: 0, 3: 1, 4: 0}",0
308,False,"{'a': 0.1, 'e': 0.8162385236075703}",30,0,-142.15017576107104,"{0: 18, 1: 3, 2: 5, 3: 3, 4: 1}",0
309,False,"{'a': 0.1, 'e': 0.8698359975852109}",25,0,-96.89845863722006,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
310,False,"{'a': 0.1, 'e': 0.9147423578045313}",30,0,-235.97535997844804,"{0: 15, 1: 3, 2: 6, 3: 3, 4: 3}",0
311,False,"{'a': 0.1, 'e': 0.9505089147582922}",20,0,-137.77929298782036,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
312,False,"{'a': 0.1, 'e': 0.9767783008322618}",25,0,-163.9800114340839,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
313,False,"{'a': 0.1, 'e': 0.9932880410042931}",25,0,-154.4304129920776,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
314,False,"{'a': 0.1, 'e': 0.9998731754079828}",20,0,-109.82497352569563,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.9964679075571249}",20,0,-129.30536017054985,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
316,False,"{'a': 0.1, 'e': 0.983106261762453}",20,0,-107.81852798052834,"{0: 9, 1: 4, 2: 4, 3: 3, 4: 0}",0
317,False,"{'a': 0.1, 'e': 0.9599217431719744}",20,0,-50.46640523057552,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
318,False,"{'a': 0.1, 'e': 0.9271460038316639}",25,0,-162.70604928174913,"{0: 11, 1: 2, 2: 10, 3: 1, 4: 1}",0
319,False,"{'a': 0.1, 'e': 0.8851065280947882}",20,0,-64.86186685714264,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
320,False,"{'a': 0.1, 'e': 0.8342233605065102}",25,0,-147.33767744245878,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
321,False,"{'a': 0.1, 'e': 0.7750049088576295}",20,9,-170.6164529757925,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 4}",1
322,False,"{'a': 0.1, 'e': 0.7080428643420057}",30,11,-61.95890615912929,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
323,False,"{'a': 0.1, 'e': 0.63400628957373}",25,0,-78.75180909632263,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
324,False,"{'a': 0.1, 'e': 0.5536349335346549}",20,0,-37.28221078078224,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
325,False,"{'a': 0.1, 'e': 0.4677318402470736}",25,2,-56.080871890725575,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 1}",1
326,False,"{'a': 0.1, 'e': 0.37715532502333365}",20,13,13.244266093299824,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.1, 'e': 0.28281039846293554}",30,7,28.9549011889441,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.1, 'e': 0.18563972388578434}",20,12,12.682565880971682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.1, 'e': 0.08661419855190752}",25,9,14.388345227648905,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.1, 'e': 0.013276747223059479}",20,7,23.128432914447224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.1, 'e': 0.1130350361284828}",20,6,25.843637173969388,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.1, 'e': 0.2116639163173255}",20,8,7.024933899771464,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.1, 'e': 0.3081779206211139}",30,0,5.751210466857843,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",1
334,False,"{'a': 0.1, 'e': 0.4016127130121261}",20,7,-31.119875642594028,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
335,False,"{'a': 0.1, 'e': 0.49103472393024045}",30,19,7.873116281845157,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.1, 'e': 0.5755504782013432}",20,14,11.7462060894561,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.1, 'e': 0.6543155223459516}",20,0,-111.73900926689026,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
338,False,"{'a': 0.1, 'e': 0.7265428620792345}",25,0,-118.24896507727055,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
339,False,"{'a': 0.1, 'e': 0.7915108256977569}",20,6,-64.43775753836356,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
340,False,"{'a': 0.1, 'e': 0.8485702747846052}",30,0,-142.86998401333761,"{0: 18, 1: 1, 2: 8, 3: 2, 4: 1}",0
341,False,"{'a': 0.1, 'e': 0.897151090185845}",35,15,-51.190818544569446,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
342,False,"{'a': 0.1, 'e': 0.9367678684526696}",20,0,-84.00421147440707,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
343,False,"{'a': 0.1, 'e': 0.9670247718322027}",20,0,-104.6750937971975,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
344,False,"{'a': 0.1, 'e': 0.9876194833474773}",25,0,-210.2331404632094,"{0: 9, 1: 7, 2: 5, 3: 1, 4: 3}",0
345,False,"{'a': 0.1, 'e': 0.9983462274487422}",25,0,-28.76320047713363,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
346,False,"{'a': 0.1, 'e': 0.9990978260547261}",20,0,-97.51041917184135,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
347,False,"{'a': 0.1, 'e': 0.9898667694406034}",20,0,-79.8481963931248,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
348,False,"{'a': 0.1, 'e': 0.9707452912726807}",20,0,-82.6012004792596,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
349,False,"{'a': 0.1, 'e': 0.941924447040094}",25,0,-49.53784485031154,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
350,False,"{'a': 0.1, 'e': 0.9036922050915067}",25,0,-10.209984371909032,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
351,False,"{'a': 0.1, 'e': 0.856430569350572}",20,0,-109.57500333328728,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
352,False,"{'a': 0.1, 'e': 0.8006117624589936}",20,0,-43.64325921260731,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
353,False,"{'a': 0.1, 'e': 0.7367935074839876}",25,0,-136.76697125693335,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
354,False,"{'a': 0.1, 'e': 0.6656134553337595}",25,0,-111.71708056806332,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
355,False,"{'a': 0.1, 'e': 0.587782813560387}",25,14,-59.3448544681849,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
356,False,"{'a': 0.1, 'e': 0.5040792402090849}",20,14,-16.269667511654198,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
357,False,"{'a': 0.1, 'e': 0.4153390737160569}",20,11,-6.993674495058607,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
358,False,"{'a': 0.1, 'e': 0.32244897649130216}",20,12,10.732326191665235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.1, 'e': 0.22633707568091363}",20,8,9.314991278652437,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.1, 'e': 0.12796368962740468}",30,7,-26.994275978314175,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
361,False,"{'a': 0.1, 'e': 0.02831173268631065}",25,17,-7.140478350006775,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
362,False,"{'a': 0.1, 'e': 0.07162310572917044}",30,19,17.990024630192284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.1, 'e': 0.17084230974765666}",25,0,-35.317650439954086,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
364,False,"{'a': 0.1, 'e': 0.26835451388009673}",25,8,-19.283861951865486,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
365,False,"{'a': 0.1, 'e': 0.36318540841606234}",25,17,9.274079361285803,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.1, 'e': 0.45438747440426913}",20,14,11.797228354333244,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.1, 'e': 0.5410494509487578}",20,9,-3.037832160575202,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.1, 'e': 0.6223054402265364}",20,0,-55.413112742869124,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
